# M_IMBH = 300 M_solar, rho0 = 226.00; gamma = 2.33
# First row contains values for alpha and r_t [pc]
# Remaining columns are: relative energy E [(km/s)^2], f(E) [(km/s)^-3 M_sun pc^-3]
2.000000000000000000e+00 7.002267210608328817e-07
3.547383546000445337e-02 9.494309557061259161e-16
3.571209018379285088e-02 9.589273816983887970e-16
3.595194510989010300e-02 9.685449835482908761e-16
3.619341098581632665e-02 9.782855262299530564e-16
3.643649863127569610e-02 9.881508026466336100e-16
3.668121893864135369e-02 9.981426341004066925e-16
3.692758287344340834e-02 1.008262870770231970e-15
3.717560147486036193e-02 1.018513392198409639e-15
3.742528585621367893e-02 1.028896107785613131e-15
3.767664720546579082e-02 1.039412957294792550e-15
3.792969678572139652e-02 1.050065911363857545e-15
3.818444593573221829e-02 1.060856972027589857e-15
3.844090607040494961e-02 1.071788173248729718e-15
3.869908868131280433e-02 1.082861581458566264e-15
3.895900533721048664e-02 1.094079296106988737e-15
3.922066768455246405e-02 1.105443450222521532e-15
3.948408744801489706e-02 1.116956210982136760e-15
3.974927643102096897e-02 1.128619780291385326e-15
4.001624651626983775e-02 1.140436395374666635e-15
4.028500966626898799e-02 1.152408329376257769e-15
4.055557792387032290e-02 1.164537891971880670e-15
4.082796341280974656e-02 1.176827429991254396e-15
4.110217833825047934e-02 1.189279328051864205e-15
4.137823498732984273e-02 1.201896009203473333e-15
4.165614572970988139e-02 1.214679935548261741e-15
4.193592301813168360e-02 1.227633608829027428e-15
4.221757938897327533e-02 1.240759571142797697e-15
4.250112746281139997e-02 1.254060405624757559e-15
4.278657994498699657e-02 1.267538737194560861e-15
4.307394962617460549e-02 1.281197233261360522e-15
4.336324938295536141e-02 1.295038604425325965e-15
4.365449217839403873e-02 1.309065605264783916e-15
4.394769106261991326e-02 1.323281035022536661e-15
4.424285917341153757e-02 1.337687738326969062e-15
4.454000973678535341e-02 1.352288606036527321e-15
4.483915606758834965e-02 1.367086576069124173e-15
4.514031157009478629e-02 1.382084634204416738e-15
4.544348973860665164e-02 1.397285814818236030e-15
4.574870415805841473e-02 1.412693201791991323e-15
4.605596850462572583e-02 1.428309929303998617e-15
4.636529654633829434e-02 1.444139182671962391e-15
4.667670214369665921e-02 1.460184199247463011e-15
4.699019925029339351e-02 1.476448269311336732e-15
4.730580191343824320e-02 1.492934737060335788e-15
4.762352427478770689e-02 1.509647001462407440e-15
4.794338057097853600e-02 1.526588517260044579e-15
4.826538513426571059e-02 1.543762795870494946e-15
4.858955239316475189e-02 1.561173406277725564e-15
4.891589687309807338e-02 1.578823976077785116e-15
4.924443319704596006e-02 1.596718192568266810e-15
4.957517608620171101e-02 1.614859803812278410e-15
4.990814036063142417e-02 1.633252619605717050e-15
5.024334093993786804e-02 1.651900512586978608e-15
5.058079284392913433e-02 1.670807419225033596e-15
5.092051119329157882e-02 1.689977340887988956e-15
5.126251121026748070e-02 1.709414345038034051e-15
5.160680821933694845e-02 1.729122566453019185e-15
5.195341764790468997e-02 1.749106208397721964e-15
5.230235502699134148e-02 1.769369543760914362e-15
5.265363599192923738e-02 1.789916916273450928e-15
5.300727628306314138e-02 1.810752741625922778e-15
5.336329174645546708e-02 1.831881508685812384e-15
5.372169833459633503e-02 1.853307780886752765e-15
5.408251210711845225e-02 1.875036197614651948e-15
5.444574923151657836e-02 1.897071475482102097e-15
5.481142598387204329e-02 1.919418409642389855e-15
5.517955874958212908e-02 1.942081875149888949e-15
5.555016402409410081e-02 1.965066828247743877e-15
5.592325841364444855e-02 1.988378307702178431e-15
5.629885863600305601e-02 2.012021436481072586e-15
5.667698152122211536e-02 2.036001423231594427e-15
5.705764401239039885e-02 2.060323563728060466e-15
5.744086316639239465e-02 2.084993242362869737e-15
5.782665615467259129e-02 2.110015933733340501e-15
5.821504026400500798e-02 2.135397204061904025e-15
5.860603289726760284e-02 2.161142712753291161e-15
5.899965157422217693e-02 2.187258214259726510e-15
5.939591393229949612e-02 2.213749559716599166e-15
5.979483772738940217e-02 2.240622698579699739e-15
